date,txn_id,type,counterparty,amount,fee,balance
2025-06-17 13:20,77500004347,AIRTIME,MTN Airtime,-2000,10,8721413
2025-06-18 10:43,77500004354,PAYMENT_RECEIVED,Customer 2507****578,88596,442,8809567
2025-06-18 11:14,77500004361,PAYMENT_RECEIVED,Customer 2507****415,33701,168,8843100
2025-06-18 13:20,77500004368,PAYMENT_RECEIVED,Customer 2507****192,33617,168,8876549
2025-06-18 13:35,77500004375,PAYMENT_RECEIVED,Customer 2507****617,74070,370,8950249
2025-06-18 16:30,77500004382,PAYMENT_RECEIVED,Customer 2507****346,31252,156,8981345
2025-06-18 17:51,77500004389,PAYMENT_RECEIVED,Customer 2507****461,18545,92,8999798
2025-06-18 10:18,77500004396,TRANSFER_IN,BK Account Transfer,197278,500,9196576
2025-06-18 12:18,77500004403,TRANSFER_OUT,Supplier: Gisozi Timber Co,-409188,500,8786888
2025-06-18 16:27,77500004410,CASH_OUT,Agent 24388,-40000,200,8746688
2025-06-19 08:46,77500004417,PAYMENT_RECEIVED,Customer 2507****175,37071,185,8783574
2025-06-19 08:52,77500004424,PAYMENT_RECEIVED,Customer 2507****561,27280,136,8810718
2025-06-19 11:19,77500004431,PAYMENT_RECEIVED,Customer 2507****386,52661,263,8863116
2025-06-19 14:11,77500004438,PAYMENT_RECEIVED,Customer 2507****738,58403,292,8921227
2025-06-19 14:14,77500004445,PAYMENT_RECEIVED,Customer 2507****221,45851,229,8966849
2025-06-19 14:14,77500004452,PAYMENT_RECEIVED,Customer 2507****199,14495,72,8981272
2025-06-19 14:50,77500004459,PAYMENT_RECEIVED,Customer 2507****913,27692,138,9008826
2025-06-19 14:52,77500004466,PAYMENT_RECEIVED,Customer 2507****671,84213,421,9092618
2025-06-19 17:35,77500004473,PAYMENT_RECEIVED,Customer 2507****873,72957,364,9165211
2025-06-19 17:43,77500004480,PAYMENT_RECEIVED,Customer 2507****716,15211,76,9180346
2025-06-20 08:39,77500004487,PAYMENT_RECEIVED,Customer 2507****720,31238,156,9211428
2025-06-20 10:20,77500004494,PAYMENT_RECEIVED,Customer 2507****243,66159,330,9277257
2025-06-20 13:41,77500004501,PAYMENT_RECEIVED,Customer 2507****727,24178,120,9301315
2025-06-20 16:05,77500004508,PAYMENT_RECEIVED,Customer 2507****502,23690,118,9324887
2025-06-20 16:51,77500004515,PAYMENT_RECEIVED,Customer 2507****857,85752,428,9410211
2025-06-20 12:45,77500004522,TRANSFER_OUT,Supplier: Gisozi Timber Co,-336839,500,9072872
2025-06-20 16:23,77500004529,CASH_OUT,Agent 30854,-20000,100,9052772
2025-06-21 08:27,77500004536,PAYMENT_RECEIVED,Customer 2507****894,54317,271,9106818
2025-06-21 12:31,77500004543,PAYMENT_RECEIVED,Customer 2507****333,38703,193,9145328
2025-06-21 13:15,77500004550,PAYMENT_RECEIVED,Customer 2507****697,49045,245,9194128
2025-06-21 16:05,77500004557,PAYMENT_RECEIVED,Customer 2507****636,32609,163,9226574
2025-06-21 17:57,77500004564,PAYMENT_RECEIVED,Customer 2507****734,42125,210,9268489
2025-06-21 18:11,77500004571,PAYMENT_RECEIVED,Customer 2507****489,53566,267,9321788
2025-06-21 18:44,77500004578,PAYMENT_RECEIVED,Customer 2507****797,15373,76,9337085
2025-06-21 19:11,77500004585,PAYMENT_RECEIVED,Customer 2507****686,19857,99,9356843
2025-06-21 16:28,77500004592,CASH_OUT,Agent 30279,-50000,250,9306593
2025-06-22 19:55,77500004599,CASH_OUT,Agent 47799,-20000,100,9286493
2025-06-23 10:21,77500004606,PAYMENT_RECEIVED,Customer 2507****570,76276,381,9362388
2025-06-23 11:32,77500004613,PAYMENT_RECEIVED,Customer 2507****450,68754,343,9430799
2025-06-23 13:21,77500004620,PAYMENT_RECEIVED,Customer 2507****792,36630,183,9467246
2025-06-23 13:32,77500004627,PAYMENT_RECEIVED,Customer 2507****838,53332,266,9520312
2025-06-23 14:25,77500004634,PAYMENT_RECEIVED,Customer 2507****922,45877,229,9565960
2025-06-23 16:09,77500004641,PAYMENT_RECEIVED,Customer 2507****724,46834,234,9612560
2025-06-23 16:51,77500004648,PAYMENT_RECEIVED,Customer 2507****352,32830,164,9645226
2025-06-23 16:58,77500004655,PAYMENT_RECEIVED,Customer 2507****405,21680,108,9666798
2025-06-23 17:34,77500004662,PAYMENT_RECEIVED,Customer 2507****404,19014,95,9685717
2025-06-23 19:18,77500004669,PAYMENT_RECEIVED,Customer 2507****821,53259,266,9738710
2025-06-23 11:30,77500004676,TRANSFER_OUT,Supplier: Kigali Cement Depot,-364730,500,9373480
2025-06-24 08:43,77500004683,PAYMENT_RECEIVED,Customer 2507****831,22114,110,9395484
2025-06-24 10:04,77500004690,PAYMENT_RECEIVED,Customer 2507****552,11925,59,9407350
2025-06-24 10:29,77500004697,PAYMENT_RECEIVED,Customer 2507****865,44045,220,9451175
2025-06-24 12:40,77500004704,PAYMENT_RECEIVED,Customer 2507****306,32528,162,9483541
2025-06-24 12:54,77500004711,PAYMENT_RECEIVED,Customer 2507****377,58674,293,9541922
2025-06-24 12:57,77500004718,PAYMENT_RECEIVED,Customer 2507****812,71960,359,9613523
2025-06-24 13:53,77500004725,PAYMENT_RECEIVED,Customer 2507****211,21310,106,9634727
2025-06-24 14:28,77500004732,PAYMENT_RECEIVED,Customer 2507****700,41200,206,9675721
2025-06-24 14:44,77500004739,PAYMENT_RECEIVED,Customer 2507****151,19714,98,9695337
2025-06-24 17:16,77500004746,PAYMENT_RECEIVED,Customer 2507****643,45061,225,9740173
2025-06-24 17:47,77500004753,PAYMENT_RECEIVED,Customer 2507****338,19052,95,9759130
2025-06-24 10:26,77500004760,TRANSFER_IN,BK Account Transfer,159455,500,9918085
2025-06-24 13:20,77500004767,AIRTIME,MTN Airtime,-2000,10,9916075
2025-06-25 08:05,77500004774,PAYMENT_RECEIVED,Customer 2507****394,51922,259,9967738
2025-06-25 10:20,77500004781,PAYMENT_RECEIVED,Customer 2507****761,23826,119,9991445
2025-06-25 10:41,77500004788,PAYMENT_RECEIVED,Customer 2507****887,10670,53,10002062
2025-06-25 11:24,77500004795,PAYMENT_RECEIVED,Customer 2507****687,12521,62,10014521
2025-06-25 14:56,77500004802,PAYMENT_RECEIVED,Customer 2507****856,19370,96,10033795
2025-06-25 16:07,77500004809,PAYMENT_RECEIVED,Customer 2507****138,49184,245,10082734
2025-06-25 16:08,77500004816,PAYMENT_RECEIVED,Customer 2507****279,68913,344,10151303
2025-06-25 17:23,77500004823,PAYMENT_RECEIVED,Customer 2507****957,29017,145,10180175
2025-06-25 19:06,77500004830,PAYMENT_RECEIVED,Customer 2507****137,16676,83,10196768
2025-06-25 19:08,77500004837,PAYMENT_RECEIVED,Customer 2507****506,89473,447,10285794
2025-06-25 11:56,77500004844,TRANSFER_OUT,Supplier: Nyabugogo Hardware Ltd,-234711,500,10050583
2025-06-25 16:59,77500004851,CASH_OUT,Agent 30978,-40000,200,10010383
2025-06-26 10:17,77500004858,PAYMENT_RECEIVED,Customer 2507****215,17479,87,10027775
2025-06-26 12:39,77500004865,PAYMENT_RECEIVED,Customer 2507****848,24320,121,10051974
2025-06-26 15:59,77500004872,PAYMENT_RECEIVED,Customer 2507****363,31350,156,10083168
2025-06-26 16:25,77500004879,PAYMENT_RECEIVED,Customer 2507****114,48820,244,10131744
2025-06-26 16:36,77500004886,PAYMENT_RECEIVED,Customer 2507****909,50291,251,10181784
2025-06-26 16:56,77500004893,PAYMENT_RECEIVED,Customer 2507****790,22488,112,10204160
2025-06-26 17:16,77500004900,PAYMENT_RECEIVED,Customer 2507****279,52040,260,10255940
2025-06-26 18:56,77500004907,PAYMENT_RECEIVED,Customer 2507****754,40876,204,10296612
2025-06-27 09:28,77500004914,PAYMENT_RECEIVED,Customer 2507****106,72426,362,10368676
2025-06-27 09:37,77500004921,PAYMENT_RECEIVED,Customer 2507****341,20772,103,10389345
2025-06-27 10:23,77500004928,PAYMENT_RECEIVED,Customer 2507****373,30648,153,10419840
2025-06-27 11:09,77500004935,PAYMENT_RECEIVED,Customer 2507****409,75742,378,10495204
2025-06-27 13:31,77500004942,PAYMENT_RECEIVED,Customer 2507****686,38965,194,10533975
2025-06-27 13:35,77500004949,PAYMENT_RECEIVED,Customer 2507****769,6154,30,10540099
2025-06-27 14:50,77500004956,PAYMENT_RECEIVED,Customer 2507****341,25839,129,10565809
2025-06-27 16:08,77500004963,PAYMENT_RECEIVED,Customer 2507****221,10869,54,10576624
2025-06-27 19:25,77500004970,PAYMENT_RECEIVED,Customer 2507****263,31726,158,10608192
2025-06-27 11:44,77500004977,TRANSFER_OUT,Supplier: Nyabugogo Hardware Ltd,-313977,500,10293715
2025-06-28 10:16,77500004984,PAYMENT_RECEIVED,Customer 2507****720,31122,155,10324682
2025-06-28 10:36,77500004991,PAYMENT_RECEIVED,Customer 2507****818,26592,132,10351142
2025-06-28 11:44,77500004998,PAYMENT_RECEIVED,Customer 2507****582,36817,184,10387775
2025-06-28 11:46,77500005005,PAYMENT_RECEIVED,Customer 2507****921,52046,260,10439561
2025-06-28 14:16,77500005012,PAYMENT_RECEIVED,Customer 2507****323,44638,223,10483976
2025-06-28 16:09,77500005019,PAYMENT_RECEIVED,Customer 2507****796,52438,262,10536152
2025-06-28 18:29,77500005026,PAYMENT_RECEIVED,Customer 2507****994,51821,259,10587714
2025-06-30 09:03,77500005033,PAYMENT_RECEIVED,Customer 2507****268,36025,180,10623559
2025-06-30 11:27,77500005040,PAYMENT_RECEIVED,Customer 2507****632,24186,120,10647625
2025-06-30 16:37,77500005047,PAYMENT_RECEIVED,Customer 2507****796,30369,151,10677843
2025-06-30 17:20,77500005054,PAYMENT_RECEIVED,Customer 2507****697,18078,90,10695831
2025-06-30 17:46,77500005061,PAYMENT_RECEIVED,Customer 2507****622,33106,165,10728772
2025-06-30 10:32,77500005068,TRANSFER_OUT,Supplier: Kigali Cement Depot,-201953,500,10526319
2025-07-01 08:22,77500005075,PAYMENT_RECEIVED,Customer 2507****936,28416,142,10554593
2025-07-01 13:15,77500005082,PAYMENT_RECEIVED,Customer 2507****323,4528,22,10559099
2025-07-01 15:53,77500005089,PAYMENT_RECEIVED,Customer 2507****146,39544,197,10598446
2025-07-01 17:32,77500005096,PAYMENT_RECEIVED,Customer 2507****817,29988,149,10628285
2025-07-01 19:28,77500005103,PAYMENT_RECEIVED,Customer 2507****161,11218,56,10639447
2025-07-01 19:02,77500005110,CASH_OUT,Agent 29407,-50000,250,10589197
2025-07-01 13:20,77500005117,AIRTIME,MTN Airtime,-2000,10,10587187
2025-07-02 10:18,77500005124,PAYMENT_RECEIVED,Customer 2507****486,31428,157,10618458
2025-07-02 14:23,77500005131,PAYMENT_RECEIVED,Customer 2507****799,27288,136,10645610
2025-07-02 14:31,77500005138,PAYMENT_RECEIVED,Customer 2507****995,79588,397,10724801
2025-07-02 15:10,77500005145,PAYMENT_RECEIVED,Customer 2507****769,36987,184,10761604
2025-07-02 18:56,77500005152,PAYMENT_RECEIVED,Customer 2507****221,63534,317,10824821
2025-07-02 19:01,77500005159,PAYMENT_RECEIVED,Customer 2507****650,17172,85,10841908
2025-07-02 10:53,77500005166,TRANSFER_OUT,Supplier: Nyabugogo Hardware Ltd,-224768,500,10616640
2025-07-03 11:55,77500005173,PAYMENT_RECEIVED,Customer 2507****454,20560,102,10637098
2025-07-03 14:28,77500005180,PAYMENT_RECEIVED,Customer 2507****293,16058,80,10653076
2025-07-03 15:14,77500005187,PAYMENT_RECEIVED,Customer 2507****842,74293,371,10726998
2025-07-03 15:54,77500005194,PAYMENT_RECEIVED,Customer 2507****132,53917,269,10780646
2025-07-03 17:04,77500005201,PAYMENT_RECEIVED,Customer 2507****529,58075,290,10838431
2025-07-03 17:17,77500005208,PAYMENT_RECEIVED,Customer 2507****116,42053,210,10880274
2025-07-03 19:29,77500005215,PAYMENT_RECEIVED,Customer 2507****168,20217,101,10900390
2025-07-03 16:15,77500005222,CASH_OUT,Agent 44266,-20000,100,10880290
2025-07-04 08:57,77500005229,PAYMENT_RECEIVED,Customer 2507****849,19893,99,10900084
2025-07-04 10:23,77500005236,PAYMENT_RECEIVED,Customer 2507****691,39396,196,10939284
2025-07-04 11:42,77500005243,PAYMENT_RECEIVED,Customer 2507****788,40873,204,10979953
2025-07-04 11:59,77500005250,PAYMENT_RECEIVED,Customer 2507****342,58974,294,11038633
2025-07-04 12:56,77500005257,PAYMENT_RECEIVED,Customer 2507****246,23333,116,11061850
2025-07-04 15:29,77500005264,PAYMENT_RECEIVED,Customer 2507****633,85660,428,11147082
2025-07-04 16:35,77500005271,PAYMENT_RECEIVED,Customer 2507****407,19243,96,11166229
2025-07-04 17:12,77500005278,PAYMENT_RECEIVED,Customer 2507****670,21960,109,11188080
2025-07-04 10:40,77500005285,TRANSFER_OUT,Supplier: Gisozi Timber Co,-417518,500,10770062
2025-07-04 19:03,77500005292,CASH_OUT,Agent 31285,-50000,250,10719812
2025-07-05 10:32,77500005299,PAYMENT_RECEIVED,Customer 2507****407,62283,311,10781784
2025-07-05 11:08,77500005306,PAYMENT_RECEIVED,Customer 2507****247,63216,316,10844684
2025-07-05 12:06,77500005313,PAYMENT_RECEIVED,Customer 2507****159,57708,288,10902104
2025-07-05 13:07,77500005320,PAYMENT_RECEIVED,Customer 2507****526,38486,192,10940398
2025-07-05 13:26,77500005327,PAYMENT_RECEIVED,Customer 2507****237,38152,190,10978360
2025-07-05 14:25,77500005334,PAYMENT_RECEIVED,Customer 2507****361,27996,139,11006217
2025-07-05 14:58,77500005341,PAYMENT_RECEIVED,Customer 2507****762,18375,91,11024501
2025-07-05 15:06,77500005348,PAYMENT_RECEIVED,Customer 2507****560,12190,60,11036631
2025-07-05 16:04,77500005355,PAYMENT_RECEIVED,Customer 2507****194,62037,310,11098358
2025-07-05 16:57,77500005362,PAYMENT_RECEIVED,Customer 2507****949,36752,183,11134927
2025-07-05 17:10,77500005369,PAYMENT_RECEIVED,Customer 2507****374,17750,88,11152589
2025-07-05 09:15,77500005376,BILL_PAYMENT,EUCL Electricity,-29295,146,11123148
2025-07-05 09:40,77500005383,BILL_PAYMENT,WASAC Water,-9596,47,11113505
2025-07-07 08:15,77500005390,PAYMENT_RECEIVED,Customer 2507****872,52276,261,11165520
2025-07-07 10:00,77500005397,PAYMENT_RECEIVED,Customer 2507****348,33234,166,11198588
2025-07-07 11:14,77500005404,PAYMENT_RECEIVED,Customer 2507****820,48046,240,11246394
2025-07-07 11:33,77500005411,PAYMENT_RECEIVED,Customer 2507****345,18432,92,11264734
2025-07-07 11:36,77500005418,PAYMENT_RECEIVED,Customer 2507****894,37812,189,11302357
2025-07-07 11:42,77500005425,PAYMENT_RECEIVED,Customer 2507****577,22365,111,11324611
2025-07-07 13:10,77500005432,PAYMENT_RECEIVED,Customer 2507****467,36626,183,11361054
2025-07-07 13:40,77500005439,PAYMENT_RECEIVED,Customer 2507****468,23680,118,11384616
2025-07-07 16:10,77500005446,PAYMENT_RECEIVED,Customer 2507****609,35312,176,11419752
2025-07-07 12:48,77500005453,TRANSFER_OUT,Supplier: Kigali Cement Depot,-397817,500,11021435
2025-07-08 08:16,77500005460,PAYMENT_RECEIVED,Customer 2507****698,21228,106,11042557
2025-07-08 08:46,77500005467,PAYMENT_RECEIVED,Customer 2507****527,39599,197,11081959
2025-07-08 10:29,77500005474,PAYMENT_RECEIVED,Customer 2507****300,22991,114,11104836
2025-07-08 11:46,77500005481,PAYMENT_RECEIVED,Customer 2507****488,24811,124,11129523
2025-07-08 13:20,77500005488,PAYMENT_RECEIVED,Customer 2507****351,38975,194,11168304
2025-07-08 15:03,77500005495,PAYMENT_RECEIVED,Customer 2507****770,34475,172,11202607
2025-07-08 17:36,77500005502,PAYMENT_RECEIVED,Customer 2507****445,75373,376,11277604
2025-07-08 13:20,77500005509,AIRTIME,MTN Airtime,-2000,10,11275594
2025-07-09 10:23,77500005516,PAYMENT_RECEIVED,Customer 2507****655,70977,354,11346217
2025-07-09 10:52,77500005523,PAYMENT_RECEIVED,Customer 2507****160,87508,437,11433288
2025-07-09 10:53,77500005530,PAYMENT_RECEIVED,Customer 2507****959,36010,180,11469118
2025-07-09 11:08,77500005537,PAYMENT_RECEIVED,Customer 2507****937,61988,309,11530797
2025-07-09 14:00,77500005544,PAYMENT_RECEIVED,Customer 2507****882,45930,229,11576498
2025-07-09 15:51,77500005551,PAYMENT_RECEIVED,Customer 2507****240,5374,26,11581846
2025-07-09 16:20,77500005558,PAYMENT_RECEIVED,Customer 2507****336,61530,307,11643069
2025-07-09 16:22,77500005565,PAYMENT_RECEIVED,Customer 2507****254,11496,57,11654508
2025-07-09 17:19,77500005572,PAYMENT_RECEIVED,Customer 2507****617,5906,29,11660385
2025-07-09 18:57,77500005579,PAYMENT_RECEIVED,Customer 2507****161,31868,159,11692094
2025-07-09 12:42,77500005586,TRANSFER_OUT,Supplier: Kigali Cement Depot,-362959,500,11328635
2025-07-09 19:00,77500005593,CASH_OUT,Agent 20548,-40000,200,11288435
2025-07-10 08:17,77500005600,PAYMENT_RECEIVED,Customer 2507****296,15764,78,11304121
2025-07-10 09:38,77500005607,PAYMENT_RECEIVED,Customer 2507****358,42395,211,11346305
2025-07-10 09:49,77500005614,PAYMENT_RECEIVED,Customer 2507****373,58652,293,11404664
2025-07-10 11:03,77500005621,PAYMENT_RECEIVED,Customer 2507****180,56652,283,11461033
2025-07-10 12:53,77500005628,PAYMENT_RECEIVED,Customer 2507****515,27146,135,11488044
2025-07-10 15:20,77500005635,PAYMENT_RECEIVED,Customer 2507****349,32044,160,11519928
2025-07-10 16:34,77500005642,PAYMENT_RECEIVED,Customer 2507****331,87468,437,11606959
2025-07-10 16:56,77500005649,PAYMENT_RECEIVED,Customer 2507****947,23239,116,11630082
2025-07-10 19:30,77500005656,PAYMENT_RECEIVED,Customer 2507****769,62118,310,11691890
2025-07-11 09:35,77500005663,PAYMENT_RECEIVED,Customer 2507****752,33059,165,11724784
2025-07-11 14:26,77500005670,PAYMENT_RECEIVED,Customer 2507****275,5960,29,11730715
2025-07-11 14:28,77500005677,PAYMENT_RECEIVED,Customer 2507****965,12405,62,11743058
2025-07-11 14:55,77500005684,PAYMENT_RECEIVED,Customer 2507****903,30576,152,11773482
2025-07-11 17:25,77500005691,PAYMENT_RECEIVED,Customer 2507****978,24886,124,11798244
2025-07-11 09:14,77500005698,TRANSFER_OUT,Supplier: Nyabugogo Hardware Ltd,-421380,500,11376364
2025-07-12 08:33,77500005705,PAYMENT_RECEIVED,Customer 2507****970,17214,86,11393492
2025-07-12 08:47,77500005712,PAYMENT_RECEIVED,Customer 2507****312,23998,119,11417371
2025-07-12 09:16,77500005719,PAYMENT_RECEIVED,Customer 2507****870,40132,200,11457303
2025-07-12 12:37,77500005726,PAYMENT_RECEIVED,Customer 2507****940,59210,296,11516217
2025-07-12 12:47,77500005733,PAYMENT_RECEIVED,Customer 2507****178,28548,142,11544623
2025-07-12 16:06,77500005740,PAYMENT_RECEIVED,Customer 2507****677,23203,116,11567710
2025-07-12 17:16,77500005747,PAYMENT_RECEIVED,Customer 2507****954,20207,101,11587816
2025-07-12 17:37,77500005754,PAYMENT_RECEIVED,Customer 2507****793,62295,311,11649800
2025-07-12 17:40,77500005761,PAYMENT_RECEIVED,Customer 2507****439,68070,340,11717530
2025-07-12 19:13,77500005768,PAYMENT_RECEIVED,Customer 2507****857,27742,138,11745134
2025-07-14 09:17,77500005775,PAYMENT_RECEIVED,Customer 2507****728,41373,206,11786301
2025-07-14 09:40,77500005782,PAYMENT_RECEIVED,Customer 2507****506,77576,387,11863490
2025-07-14 11:57,77500005789,PAYMENT_RECEIVED,Customer 2507****434,80725,403,11943812
2025-07-14 13:48,77500005796,PAYMENT_RECEIVED,Customer 2507****379,8496,42,11952266
2025-07-14 15:27,77500005803,PAYMENT_RECEIVED,Customer 2507****561,55572,277,12007561
2025-07-14 12:27,77500005810,TRANSFER_OUT,Supplier: Nyabugogo Hardware Ltd,-283298,500,11723763
2025-07-15 09:15,77500005817,PAYMENT_RECEIVED,Customer 2507****749,49330,246,11772847
2025-07-15 09:24,77500005824,PAYMENT_RECEIVED,Customer 2507****498,16018,80,11788785
2025-07-15 09:27,77500005831,PAYMENT_RECEIVED,Customer 2507****209,24114,120,11812779
2025-07-15 10:37,77500005838,PAYMENT_RECEIVED,Customer 2507****415,12912,64,11825627
2025-07-15 12:12,77500005845,PAYMENT_RECEIVED,Customer 2507****879,31206,156,11856677
2025-07-15 12:34,77500005852,PAYMENT_RECEIVED,Customer 2507****235,21685,108,11878254
2025-07-15 13:02,77500005859,PAYMENT_RECEIVED,Customer 2507****541,12673,63,11890864
2025-07-15 14:29,77500005866,PAYMENT_RECEIVED,Customer 2507****668,31446,157,11922153
2025-07-15 14:29,77500005873,PAYMENT_RECEIVED,Customer 2507****205,35289,176,11957266
2025-07-15 18:33,77500005880,PAYMENT_RECEIVED,Customer 2507****462,8156,40,11965382
2025-07-15 13:20,77500005887,AIRTIME,MTN Airtime,-2000,10,11963372
2025-07-16 08:12,77500005894,PAYMENT_RECEIVED,Customer 2507****489,16746,83,11980035
2025-07-16 09:26,77500005901,PAYMENT_RECEIVED,Customer 2507****375,16742,83,11996694
2025-07-16 12:08,77500005908,PAYMENT_RECEIVED,Customer 2507****604,23300,116,12019878
2025-07-16 12:58,77500005915,PAYMENT_RECEIVED,Customer 2507****271,15624,78,12035424
2025-07-16 13:32,77500005922,PAYMENT_RECEIVED,Customer 2507****531,30621,153,12065892
2025-07-16 14:34,77500005929,PAYMENT_RECEIVED,Customer 2507****901,23228,116,12089004
2025-07-16 14:37,77500005936,PAYMENT_RECEIVED,Customer 2507****357,12060,60,12101004
2025-07-16 15:03,77500005943,PAYMENT_RECEIVED,Customer 2507****838,75513,377,12176140
2025-07-16 16:53,77500005950,PAYMENT_RECEIVED,Customer 2507****708,42767,213,12218694
2025-07-16 17:32,77500005957,PAYMENT_RECEIVED,Customer 2507****568,42176,210,12260660
2025-07-16 17:45,77500005964,PAYMENT_RECEIVED,Customer 2507****411,13743,68,12274335
2025-07-16 10:25,77500005971,TRANSFER_IN,BK Account Transfer,163415,500,12437250
2025-07-16 11:28,77500005978,TRANSFER_OUT,Supplier: Kigali Cement Depot,-351030,500,12085720
2025-07-16 17:19,77500005985,CASH_OUT,Agent 30507,-30000,150,12055570
2025-07-17 11:01,77500005992,PAYMENT_RECEIVED,Customer 2507****433,55425,277,12110718
2025-07-17 12:58,77500005999,PAYMENT_RECEIVED,Customer 2507****936,27311,136,12137893
2025-07-17 13:21,77500006006,PAYMENT_RECEIVED,Customer 2507****473,55790,278,12193405
2025-07-17 13:26,77500006013,PAYMENT_RECEIVED,Customer 2507****677,14095,70,12207430
2025-07-17 14:47,77500006020,PAYMENT_RECEIVED,Customer 2507****658,18202,91,12225541
2025-07-17 16:22,77500006027,PAYMENT_RECEIVED,Customer 2507****886,17241,86,12242696
2025-07-17 17:49,77500006034,PAYMENT_RECEIVED,Customer 2507****844,37683,188,12280191
2025-07-17 18:48,77500006041,PAYMENT_RECEIVED,Customer 2507****825,32200,161,12312230
2025-07-18 09:10,77500006048,PAYMENT_RECEIVED,Customer 2507****908,49619,248,12361601
2025-07-18 10:22,77500006055,PAYMENT_RECEIVED,Customer 2507****559,27363,136,12388828
2025-07-18 10:37,77500006062,PAYMENT_RECEIVED,Customer 2507****590,87677,438,12476067
2025-07-18 12:07,77500006069,PAYMENT_RECEIVED,Customer 2507****647,39808,199,12515676
2025-07-18 12:18,77500006076,PAYMENT_RECEIVED,Customer 2507****990,34927,174,12550429
2025-07-18 13:10,77500006083,PAYMENT_RECEIVED,Customer 2507****656,47738,238,12597929
2025-07-18 14:58,77500006090,PAYMENT_RECEIVED,Customer 2507****468,9161,45,12607045
2025-07-18 16:31,77500006097,PAYMENT_RECEIVED,Customer 2507****931,48523,242,12655326
2025-07-18 18:48,77500006104,PAYMENT_RECEIVED,Customer 2507****753,36833,184,12691975
2025-07-18 19:14,77500006111,PAYMENT_RECEIVED,Customer 2507****211,70603,353,12762225
2025-07-18 19:29,77500006118,PAYMENT_RECEIVED,Customer 2507****773,54229,271,12816183
2025-07-18 09:36,77500006125,TRANSFER_OUT,Supplier: Gisozi Timber Co,-234757,500,12580926
2025-07-19 08:10,77500006132,PAYMENT_RECEIVED,Customer 2507****671,52274,261,12632939
2025-07-19 09:40,77500006139,PAYMENT_RECEIVED,Customer 2507****689,39692,198,12672433
2025-07-19 09:48,77500006146,PAYMENT_RECEIVED,Customer 2507****483,19242,96,12691579
2025-07-19 11:47,77500006153,PAYMENT_RECEIVED,Customer 2507****890,28147,140,12719586
2025-07-19 12:24,77500006160,PAYMENT_RECEIVED,Customer 2507****807,46795,233,12766148
2025-07-19 13:39,77500006167,PAYMENT_RECEIVED,Customer 2507****453,34547,172,12800523
2025-07-19 15:20,77500006174,PAYMENT_RECEIVED,Customer 2507****594,91899,459,12891963
2025-07-19 16:42,77500006181,PAYMENT_RECEIVED,Customer 2507****525,13617,68,12905512
2025-07-19 17:22,77500006188,CASH_OUT,Agent 30220,-40000,200,12865312
2025-07-21 08:45,77500006195,PAYMENT_RECEIVED,Customer 2507****451,7757,38,12873031
2025-07-21 09:08,77500006202,PAYMENT_RECEIVED,Customer 2507****793,44423,222,12917232
2025-07-21 09:39,77500006209,PAYMENT_RECEIVED,Customer 2507****858,57147,285,12974094
2025-07-21 09:57,77500006216,PAYMENT_RECEIVED,Customer 2507****278,20379,101,12994372
2025-07-21 13:07,77500006223,PAYMENT_RECEIVED,Customer 2507****438,37801,189,13031984
2025-07-21 13:26,77500006230,PAYMENT_RECEIVED,Customer 2507****573,38319,191,13070112
2025-07-21 15:28,77500006237,PAYMENT_RECEIVED,Customer 2507****514,19778,98,13089792
2025-07-21 15:43,77500006244,PAYMENT_RECEIVED,Customer 2507****290,43104,215,13132681
2025-07-21 09:47,77500006251,TRANSFER_OUT,Supplier: Gisozi Timber Co,-302852,500,12829329
2025-07-22 08:04,77500006258,PAYMENT_RECEIVED,Customer 2507****918,39479,197,12868611
2025-07-22 09:04,77500006265,PAYMENT_RECEIVED,Customer 2507****291,64925,324,12933212
2025-07-22 11:30,77500006272,PAYMENT_RECEIVED,Customer 2507****301,26748,133,12959827
2025-07-22 11:39,77500006279,PAYMENT_RECEIVED,Customer 2507****368,31959,159,12991627
2025-07-22 12:45,77500006286,PAYMENT_RECEIVED,Customer 2507****601,46118,230,13037515
2025-07-22 14:38,77500006293,PAYMENT_RECEIVED,Customer 2507****754,36248,181,13073582
2025-07-22 15:19,77500006300,PAYMENT_RECEIVED,Customer 2507****497,23941,119,13097404
2025-07-22 18:06,77500006307,PAYMENT_RECEIVED,Customer 2507****701,41800,209,13138995
2025-07-22 19:39,77500006314,CASH_OUT,Agent 25653,-40000,200,13098795
2025-07-22 13:20,77500006321,AIRTIME,MTN Airtime,-2000,10,13096785
2025-07-23 09:26,77500006328,PAYMENT_RECEIVED,Customer 2507****810,17391,86,13114090
2025-07-23 09:59,77500006335,PAYMENT_RECEIVED,Customer 2507****497,15409,77,13129422
2025-07-23 10:00,77500006342,PAYMENT_RECEIVED,Customer 2507****241,29676,148,13158950
2025-07-23 10:17,77500006349,PAYMENT_RECEIVED,Customer 2507****533,39309,196,13198063
2025-07-23 12:04,77500006356,PAYMENT_RECEIVED,Customer 2507****750,17522,87,13215498
2025-07-23 13:12,77500006363,PAYMENT_RECEIVED,Customer 2507****760,36864,184,13252178
2025-07-23 13:20,77500006370,PAYMENT_RECEIVED,Customer 2507****277,73155,365,13324968
2025-07-23 18:04,77500006377,PAYMENT_RECEIVED,Customer 2507****601,37997,189,13362776
2025-07-23 19:28,77500006384,PAYMENT_RECEIVED,Customer 2507****291,22662,113,13385325
