date,txn_id,type,counterparty,amount,fee,balance
2026-01-28 13:14,77400002072,PAYMENT_RECEIVED,Customer 2507****356,13314,67,2590416
2026-01-28 17:42,77400002079,PAYMENT_RECEIVED,Customer 2507****334,5035,25,2595426
2026-01-28 18:09,77400002086,PAYMENT_RECEIVED,Customer 2507****956,37869,189,2633106
2026-01-28 19:03,77400002093,PAYMENT_RECEIVED,Customer 2507****701,30898,154,2663850
2026-01-29 08:41,77400002100,PAYMENT_RECEIVED,Customer 2507****603,21872,109,2685613
2026-01-29 10:59,77400002107,PAYMENT_RECEIVED,Customer 2507****581,38622,193,2724042
2026-01-29 11:05,77400002114,PAYMENT_RECEIVED,Customer 2507****441,13929,70,2737901
2026-01-29 12:35,77400002121,PAYMENT_RECEIVED,Customer 2507****207,13284,66,2751119
2026-01-29 12:44,77400002128,PAYMENT_RECEIVED,Customer 2507****437,30753,154,2781718
2026-01-29 15:26,77400002135,PAYMENT_RECEIVED,Customer 2507****607,15510,78,2797150
2026-01-29 15:32,77400002142,PAYMENT_RECEIVED,Customer 2507****510,12514,63,2809601
2026-01-29 16:01,77400002149,PAYMENT_RECEIVED,Customer 2507****663,28618,143,2838076
2026-01-29 16:51,77400002156,PAYMENT_RECEIVED,Customer 2507****190,5624,28,2843672
2026-01-29 17:50,77400002163,PAYMENT_RECEIVED,Customer 2507****431,13129,66,2856735
2026-01-29 17:59,77400002170,PAYMENT_RECEIVED,Customer 2507****891,8481,42,2865174
2026-01-29 19:07,77400002177,PAYMENT_RECEIVED,Customer 2507****626,15320,77,2880417
2026-01-29 18:42,77400002184,CASH_OUT,Agent 28889,-20000,300,2860117
2026-01-30 08:52,77400002191,PAYMENT_RECEIVED,Customer 2507****234,12027,60,2872084
2026-01-30 11:12,77400002198,PAYMENT_RECEIVED,Customer 2507****548,34985,175,2906894
2026-01-30 11:28,77400002205,PAYMENT_RECEIVED,Customer 2507****596,32004,160,2938738
2026-01-30 14:10,77400002212,PAYMENT_RECEIVED,Customer 2507****745,8634,43,2947329
2026-01-30 15:32,77400002219,PAYMENT_RECEIVED,Customer 2507****345,21048,105,2968272
2026-01-30 16:30,77400002226,PAYMENT_RECEIVED,Customer 2507****418,24437,122,2992587
2026-01-30 16:50,77400002233,PAYMENT_RECEIVED,Customer 2507****665,19297,96,3011788
2026-01-30 18:37,77400002240,PAYMENT_RECEIVED,Customer 2507****330,15417,77,3027128
2026-01-30 18:40,77400002247,PAYMENT_RECEIVED,Customer 2507****216,42059,210,3068977
2026-01-30 10:07,77400002254,TRANSFER_OUT,Supplier: Nyabugogo Traders,-149988,250,2918739
2026-01-30 09:15,77400002261,BILL_PAYMENT,EUCL Cash Power,-8500,0,2910239
2026-01-31 09:11,77400002268,PAYMENT_RECEIVED,Customer 2507****908,12238,61,2922416
2026-01-31 10:19,77400002275,PAYMENT_RECEIVED,Customer 2507****448,30582,153,2952845
2026-01-31 10:28,77400002282,PAYMENT_RECEIVED,Customer 2507****619,35474,177,2988142
2026-01-31 11:15,77400002289,PAYMENT_RECEIVED,Customer 2507****102,12030,60,3000112
2026-01-31 12:09,77400002296,PAYMENT_RECEIVED,Customer 2507****405,12390,62,3012440
2026-01-31 12:39,77400002303,PAYMENT_RECEIVED,Customer 2507****693,29738,149,3042029
2026-01-31 14:32,77400002310,PAYMENT_RECEIVED,Customer 2507****601,44204,221,3086012
2026-01-31 15:05,77400002317,PAYMENT_RECEIVED,Customer 2507****557,31148,156,3117004
2026-01-31 15:47,77400002324,PAYMENT_RECEIVED,Customer 2507****453,18941,95,3135850
2026-01-31 16:03,77400002331,PAYMENT_RECEIVED,Customer 2507****881,13555,68,3149337
2026-01-31 16:14,77400002338,PAYMENT_RECEIVED,Customer 2507****566,19081,95,3168323
2026-01-31 16:40,77400002345,PAYMENT_RECEIVED,Customer 2507****990,35368,177,3203514
2026-01-31 17:24,77400002352,PAYMENT_RECEIVED,Customer 2507****814,10282,51,3213745
2026-01-31 18:13,77400002359,PAYMENT_RECEIVED,Customer 2507****492,11388,57,3225076
2026-01-31 18:02,77400002366,CASH_OUT,Agent 25213,-50000,300,3174776
2026-02-01 08:37,77400002373,PAYMENT_RECEIVED,Customer 2507****567,8247,41,3182982
2026-02-01 09:42,77400002380,PAYMENT_RECEIVED,Customer 2507****247,4456,22,3187416
2026-02-01 10:09,77400002387,PAYMENT_RECEIVED,Customer 2507****770,15932,80,3203268
2026-02-01 10:35,77400002394,PAYMENT_RECEIVED,Customer 2507****176,39884,199,3242953
2026-02-01 13:39,77400002401,PAYMENT_RECEIVED,Customer 2507****371,17533,88,3260398
2026-02-01 14:30,77400002408,PAYMENT_RECEIVED,Customer 2507****809,14113,71,3274440
2026-02-01 14:35,77400002415,PAYMENT_RECEIVED,Customer 2507****182,15606,78,3289968
2026-02-01 15:30,77400002422,PAYMENT_RECEIVED,Customer 2507****972,31360,157,3321171
2026-02-01 16:27,77400002429,PAYMENT_RECEIVED,Customer 2507****646,23884,119,3344936
2026-02-01 16:34,77400002436,PAYMENT_RECEIVED,Customer 2507****424,15156,76,3360016
2026-02-01 18:04,77400002443,PAYMENT_RECEIVED,Customer 2507****877,22263,111,3382168
2026-02-01 19:07,77400002450,PAYMENT_RECEIVED,Customer 2507****654,18048,90,3400126
2026-02-01 19:19,77400002457,PAYMENT_RECEIVED,Customer 2507****170,5752,29,3405849
2026-02-02 08:29,77400002464,PAYMENT_RECEIVED,Customer 2507****915,6245,31,3412063
2026-02-02 09:32,77400002471,PAYMENT_RECEIVED,Customer 2507****467,6689,33,3418719
2026-02-02 09:40,77400002478,PAYMENT_RECEIVED,Customer 2507****249,15024,75,3433668
2026-02-02 09:42,77400002485,PAYMENT_RECEIVED,Customer 2507****521,11855,59,3445464
2026-02-02 10:50,77400002492,PAYMENT_RECEIVED,Customer 2507****911,20333,102,3465695
2026-02-02 11:52,77400002499,PAYMENT_RECEIVED,Customer 2507****279,10392,52,3476035
2026-02-02 12:54,77400002506,PAYMENT_RECEIVED,Customer 2507****991,7560,38,3483557
2026-02-02 13:06,77400002513,PAYMENT_RECEIVED,Customer 2507****799,15221,76,3498702
2026-02-02 15:24,77400002520,PAYMENT_RECEIVED,Customer 2507****697,11777,59,3510420
2026-02-02 15:34,77400002527,PAYMENT_RECEIVED,Customer 2507****572,9483,47,3519856
2026-02-02 18:48,77400002534,PAYMENT_RECEIVED,Customer 2507****570,22632,113,3542375
2026-02-02 19:50,77400002541,PAYMENT_RECEIVED,Customer 2507****109,12113,61,3554427
2026-02-02 18:57,77400002548,CASH_OUT,Agent 24712,-55000,900,3498527
2026-02-02 08:30,77400002555,TRANSFER_OUT,Landlord: Plaza House,-150000,250,3348277
2026-02-02 12:05,77400002562,AIRTIME,MTN Airtime,-1000,0,3347277
2026-02-02 15:40,77400002569,TRANSFER_IN,Family 2507****453,55000,0,3402277
2026-02-03 11:23,77400002576,PAYMENT_RECEIVED,Customer 2507****490,8461,42,3410696
2026-02-03 12:16,77400002583,PAYMENT_RECEIVED,Customer 2507****688,20517,103,3431110
2026-02-03 13:09,77400002590,PAYMENT_RECEIVED,Customer 2507****816,13073,65,3444118
2026-02-03 14:33,77400002597,PAYMENT_RECEIVED,Customer 2507****949,13057,65,3457110
2026-02-03 15:14,77400002604,PAYMENT_RECEIVED,Customer 2507****381,23322,117,3480315
2026-02-03 15:47,77400002611,PAYMENT_RECEIVED,Customer 2507****985,3786,19,3484082
2026-02-03 16:14,77400002618,PAYMENT_RECEIVED,Customer 2507****862,24292,121,3508253
2026-02-03 18:54,77400002625,PAYMENT_RECEIVED,Customer 2507****720,40322,202,3548373
2026-02-03 19:46,77400002632,PAYMENT_RECEIVED,Customer 2507****952,26536,133,3574776
2026-02-03 10:18,77400002639,TRANSFER_OUT,Supplier: Nyabugogo Traders,-213766,250,3360760
2026-02-04 10:20,77400002646,PAYMENT_RECEIVED,Customer 2507****742,17162,86,3377836
2026-02-04 11:14,77400002653,PAYMENT_RECEIVED,Customer 2507****416,17628,88,3395376
2026-02-04 11:44,77400002660,PAYMENT_RECEIVED,Customer 2507****134,21807,109,3417074
2026-02-04 12:16,77400002667,PAYMENT_RECEIVED,Customer 2507****849,15964,80,3432958
2026-02-04 18:35,77400002674,PAYMENT_RECEIVED,Customer 2507****402,7054,35,3439977
2026-02-04 18:51,77400002681,PAYMENT_RECEIVED,Customer 2507****525,10632,53,3450556
2026-02-04 19:15,77400002688,PAYMENT_RECEIVED,Customer 2507****235,7914,40,3458430
2026-02-04 19:34,77400002695,PAYMENT_RECEIVED,Customer 2507****997,21737,109,3480058
2026-02-04 19:37,77400002702,PAYMENT_RECEIVED,Customer 2507****643,30819,154,3510723
2026-02-04 12:05,77400002709,AIRTIME,MTN Airtime,-2000,0,3508723
2026-02-05 09:17,77400002716,PAYMENT_RECEIVED,Customer 2507****506,19782,99,3528406
2026-02-05 09:57,77400002723,PAYMENT_RECEIVED,Customer 2507****923,30445,152,3558699
2026-02-05 10:24,77400002730,PAYMENT_RECEIVED,Customer 2507****192,15439,77,3574061
2026-02-05 11:51,77400002737,PAYMENT_RECEIVED,Customer 2507****114,21877,109,3595829
2026-02-05 13:02,77400002744,PAYMENT_RECEIVED,Customer 2507****226,9482,47,3605264
2026-02-05 13:46,77400002751,PAYMENT_RECEIVED,Customer 2507****788,13176,66,3618374
2026-02-05 15:59,77400002758,PAYMENT_RECEIVED,Customer 2507****368,20530,103,3638801
2026-02-05 16:13,77400002765,PAYMENT_RECEIVED,Customer 2507****942,16083,80,3654804
2026-02-05 19:32,77400002772,PAYMENT_RECEIVED,Customer 2507****480,17426,87,3672143
2026-02-05 18:43,77400002779,CASH_OUT,Agent 23830,-25000,300,3646843
2026-02-06 09:04,77400002786,PAYMENT_RECEIVED,Customer 2507****138,7227,36,3654034
2026-02-06 09:59,77400002793,PAYMENT_RECEIVED,Customer 2507****604,10213,51,3664196
2026-02-06 11:46,77400002800,PAYMENT_RECEIVED,Customer 2507****340,6724,34,3670886
2026-02-06 13:09,77400002807,PAYMENT_RECEIVED,Customer 2507****238,25648,128,3696406
2026-02-06 13:35,77400002814,PAYMENT_RECEIVED,Customer 2507****479,11829,59,3708176
2026-02-06 14:58,77400002821,PAYMENT_RECEIVED,Customer 2507****860,18268,91,3726353
2026-02-06 15:55,77400002828,PAYMENT_RECEIVED,Customer 2507****653,18983,95,3745241
2026-02-06 17:34,77400002835,PAYMENT_RECEIVED,Customer 2507****860,12440,62,3757619
2026-02-06 18:24,77400002842,PAYMENT_RECEIVED,Customer 2507****524,19852,99,3777372
2026-02-06 18:50,77400002849,PAYMENT_RECEIVED,Customer 2507****953,17852,89,3795135
2026-02-06 19:03,77400002856,PAYMENT_RECEIVED,Customer 2507****517,13913,70,3808978
2026-02-06 19:04,77400002863,PAYMENT_RECEIVED,Customer 2507****386,28402,142,3837238
2026-02-06 19:57,77400002870,PAYMENT_RECEIVED,Customer 2507****479,4294,21,3841511
2026-02-06 10:28,77400002877,TRANSFER_OUT,Supplier: Nyabugogo Traders,-121792,250,3719469
2026-02-06 09:15,77400002884,BILL_PAYMENT,EUCL Cash Power,-11500,0,3707969
2026-02-06 12:05,77400002891,AIRTIME,MTN Airtime,-3000,0,3704969
2026-02-07 08:21,77400002898,PAYMENT_RECEIVED,Customer 2507****441,4963,25,3709907
2026-02-07 09:02,77400002905,PAYMENT_RECEIVED,Customer 2507****228,9108,46,3718969
2026-02-07 09:33,77400002912,PAYMENT_RECEIVED,Customer 2507****310,21752,109,3740612
2026-02-07 10:05,77400002919,PAYMENT_RECEIVED,Customer 2507****883,5526,28,3746110
2026-02-07 11:14,77400002926,PAYMENT_RECEIVED,Customer 2507****700,15367,77,3761400
2026-02-07 11:37,77400002933,PAYMENT_RECEIVED,Customer 2507****990,8620,43,3769977
2026-02-07 12:42,77400002940,PAYMENT_RECEIVED,Customer 2507****892,8920,45,3778852
2026-02-07 14:07,77400002947,PAYMENT_RECEIVED,Customer 2507****710,7383,37,3786198
2026-02-07 14:47,77400002954,PAYMENT_RECEIVED,Customer 2507****979,2354,12,3788540
2026-02-07 15:45,77400002961,PAYMENT_RECEIVED,Customer 2507****233,32135,161,3820514
2026-02-07 18:11,77400002968,PAYMENT_RECEIVED,Customer 2507****917,15045,75,3835484
2026-02-07 18:54,77400002975,PAYMENT_RECEIVED,Customer 2507****776,7894,39,3843339
2026-02-07 18:57,77400002982,PAYMENT_RECEIVED,Customer 2507****234,24729,124,3867944
2026-02-07 19:18,77400002989,PAYMENT_RECEIVED,Customer 2507****908,3397,17,3871324
2026-02-09 08:53,77400002996,PAYMENT_RECEIVED,Customer 2507****211,14437,72,3885689
2026-02-09 09:05,77400003003,PAYMENT_RECEIVED,Customer 2507****326,13118,66,3898741
2026-02-09 09:56,77400003010,PAYMENT_RECEIVED,Customer 2507****144,28812,144,3927409
2026-02-09 10:09,77400003017,PAYMENT_RECEIVED,Customer 2507****987,19871,99,3947181
2026-02-09 14:10,77400003024,PAYMENT_RECEIVED,Customer 2507****408,17958,90,3965049
2026-02-09 15:11,77400003031,PAYMENT_RECEIVED,Customer 2507****131,13245,66,3978228
2026-02-09 15:39,77400003038,PAYMENT_RECEIVED,Customer 2507****590,5293,26,3983495
2026-02-09 16:07,77400003045,PAYMENT_RECEIVED,Customer 2507****536,23945,120,4007320
2026-02-09 16:58,77400003052,PAYMENT_RECEIVED,Customer 2507****602,18694,93,4025921
2026-02-09 18:04,77400003059,CASH_OUT,Agent 21323,-55000,900,3970021
2026-02-09 12:05,77400003066,AIRTIME,MTN Airtime,-1000,0,3969021
2026-02-09 15:40,77400003073,TRANSFER_IN,Family 2507****381,55000,0,4024021
2026-02-10 09:41,77400003080,PAYMENT_RECEIVED,Customer 2507****217,21959,110,4045870
2026-02-10 13:01,77400003087,PAYMENT_RECEIVED,Customer 2507****766,24164,121,4069913
2026-02-10 13:32,77400003094,PAYMENT_RECEIVED,Customer 2507****664,25217,126,4095004
2026-02-10 14:30,77400003101,PAYMENT_RECEIVED,Customer 2507****320,19683,98,4114589
2026-02-10 15:20,77400003108,PAYMENT_RECEIVED,Customer 2507****333,12664,63,4127190
2026-02-10 15:44,77400003115,PAYMENT_RECEIVED,Customer 2507****947,12333,62,4139461
2026-02-10 16:37,77400003122,PAYMENT_RECEIVED,Customer 2507****525,13149,66,4152544
2026-02-10 17:03,77400003129,PAYMENT_RECEIVED,Customer 2507****420,19942,100,4172386
2026-02-10 17:21,77400003136,PAYMENT_RECEIVED,Customer 2507****781,12596,63,4184919
2026-02-10 17:59,77400003143,PAYMENT_RECEIVED,Customer 2507****256,9310,47,4194182
2026-02-10 18:11,77400003150,PAYMENT_RECEIVED,Customer 2507****585,18714,94,4212802
2026-02-10 18:19,77400003157,PAYMENT_RECEIVED,Customer 2507****951,5483,27,4218258
2026-02-10 10:27,77400003164,TRANSFER_OUT,Supplier: Kigali Wholesale Ltd,-104130,250,4113878
2026-02-11 09:01,77400003171,PAYMENT_RECEIVED,Customer 2507****781,11144,56,4124966
2026-02-11 10:05,77400003178,PAYMENT_RECEIVED,Customer 2507****533,28533,143,4153356
2026-02-11 10:13,77400003185,PAYMENT_RECEIVED,Customer 2507****838,24799,124,4178031
2026-02-11 13:37,77400003192,PAYMENT_RECEIVED,Customer 2507****394,4992,25,4182998
2026-02-11 15:00,77400003199,PAYMENT_RECEIVED,Customer 2507****460,16468,82,4199384
2026-02-11 17:29,77400003206,PAYMENT_RECEIVED,Customer 2507****619,6437,32,4205789
2026-02-11 17:35,77400003213,PAYMENT_RECEIVED,Customer 2507****772,8564,43,4214310
2026-02-11 18:00,77400003220,PAYMENT_RECEIVED,Customer 2507****967,13759,69,4228000
2026-02-11 19:26,77400003227,PAYMENT_RECEIVED,Customer 2507****965,6544,33,4234511
2026-02-11 12:05,77400003234,AIRTIME,MTN Airtime,-1000,0,4233511
2026-02-12 08:26,77400003241,PAYMENT_RECEIVED,Customer 2507****373,23257,116,4256652
2026-02-12 11:51,77400003248,PAYMENT_RECEIVED,Customer 2507****379,4131,21,4260762
2026-02-12 15:19,77400003255,PAYMENT_RECEIVED,Customer 2507****416,19159,96,4279825
2026-02-12 17:30,77400003262,PAYMENT_RECEIVED,Customer 2507****459,27372,137,4307060
2026-02-12 17:34,77400003269,PAYMENT_RECEIVED,Customer 2507****990,2732,14,4309778
2026-02-12 18:23,77400003276,PAYMENT_RECEIVED,Customer 2507****773,7297,36,4317039
2026-02-12 18:28,77400003283,PAYMENT_RECEIVED,Customer 2507****245,12070,60,4329049
2026-02-12 18:36,77400003290,PAYMENT_RECEIVED,Customer 2507****131,20284,101,4349232
2026-02-12 18:58,77400003297,PAYMENT_RECEIVED,Customer 2507****643,6149,31,4355350
2026-02-12 19:13,77400003304,PAYMENT_RECEIVED,Customer 2507****529,8606,43,4363913
2026-02-12 19:31,77400003311,PAYMENT_RECEIVED,Customer 2507****261,13152,66,4376999
2026-02-12 18:19,77400003318,CASH_OUT,Agent 25314,-45000,300,4331699
2026-02-12 09:15,77400003325,BILL_PAYMENT,EUCL Cash Power,-11000,0,4320699
2026-02-13 08:50,77400003332,PAYMENT_RECEIVED,Customer 2507****524,16632,83,4337248
2026-02-13 08:53,77400003339,PAYMENT_RECEIVED,Customer 2507****873,9640,48,4346840
2026-02-13 09:23,77400003346,PAYMENT_RECEIVED,Customer 2507****453,14417,72,4361185
2026-02-13 09:26,77400003353,PAYMENT_RECEIVED,Customer 2507****390,12660,63,4373782
2026-02-13 10:39,77400003360,PAYMENT_RECEIVED,Customer 2507****707,18477,92,4392167
2026-02-13 10:41,77400003367,PAYMENT_RECEIVED,Customer 2507****783,13854,69,4405952
2026-02-13 12:38,77400003374,PAYMENT_RECEIVED,Customer 2507****325,10288,51,4416189
2026-02-13 15:14,77400003381,PAYMENT_RECEIVED,Customer 2507****713,11960,60,4428089
2026-02-13 15:33,77400003388,PAYMENT_RECEIVED,Customer 2507****309,5102,26,4433165
2026-02-13 16:17,77400003395,PAYMENT_RECEIVED,Customer 2507****316,10158,51,4443272
2026-02-13 18:32,77400003402,PAYMENT_RECEIVED,Customer 2507****882,21108,106,4464274
2026-02-13 19:17,77400003409,PAYMENT_RECEIVED,Customer 2507****435,9321,47,4473548
2026-02-13 19:30,77400003416,PAYMENT_RECEIVED,Customer 2507****609,6809,34,4480323
2026-02-13 10:11,77400003423,TRANSFER_OUT,Supplier: Nyabugogo Traders,-192725,250,4287348
2026-02-13 12:05,77400003430,AIRTIME,MTN Airtime,-3000,0,4284348
2026-02-14 08:19,77400003437,PAYMENT_RECEIVED,Customer 2507****755,12143,61,4296430
2026-02-14 08:43,77400003444,PAYMENT_RECEIVED,Customer 2507****217,12411,62,4308779
2026-02-14 09:13,77400003451,PAYMENT_RECEIVED,Customer 2507****432,12156,61,4320874
2026-02-14 09:19,77400003458,PAYMENT_RECEIVED,Customer 2507****732,7846,39,4328681
2026-02-14 13:20,77400003465,PAYMENT_RECEIVED,Customer 2507****806,13288,66,4341903
2026-02-14 14:02,77400003472,PAYMENT_RECEIVED,Customer 2507****190,27275,136,4369042
2026-02-14 14:46,77400003479,PAYMENT_RECEIVED,Customer 2507****208,12800,64,4381778
2026-02-14 15:19,77400003486,PAYMENT_RECEIVED,Customer 2507****703,9103,46,4390835
2026-02-14 15:26,77400003493,PAYMENT_RECEIVED,Customer 2507****180,12064,60,4402839
2026-02-14 15:50,77400003500,PAYMENT_RECEIVED,Customer 2507****417,11970,60,4414749
2026-02-14 17:47,77400003507,PAYMENT_RECEIVED,Customer 2507****326,20432,102,4435079
2026-02-14 17:49,77400003514,PAYMENT_RECEIVED,Customer 2507****272,10752,54,4445777
2026-02-14 19:24,77400003521,PAYMENT_RECEIVED,Customer 2507****748,5745,29,4451493
2026-02-14 18:57,77400003528,CASH_OUT,Agent 25724,-35000,300,4416193
2026-02-14 09:30,77400003535,BILL_PAYMENT,WASAC Water,-8000,0,4408193
2026-02-15 09:17,77400003542,PAYMENT_RECEIVED,Customer 2507****743,29213,146,4437260
2026-02-15 09:45,77400003549,PAYMENT_RECEIVED,Customer 2507****872,14017,70,4451207
2026-02-15 10:29,77400003556,PAYMENT_RECEIVED,Customer 2507****693,15589,78,4466718
2026-02-15 10:31,77400003563,PAYMENT_RECEIVED,Customer 2507****678,13053,65,4479706
2026-02-15 10:36,77400003570,PAYMENT_RECEIVED,Customer 2507****739,17541,88,4497159
2026-02-15 10:57,77400003577,PAYMENT_RECEIVED,Customer 2507****742,10565,53,4507671
2026-02-15 11:01,77400003584,PAYMENT_RECEIVED,Customer 2507****550,10433,52,4518052
2026-02-15 11:22,77400003591,PAYMENT_RECEIVED,Customer 2507****552,5516,28,4523540
2026-02-15 12:01,77400003598,PAYMENT_RECEIVED,Customer 2507****915,17242,86,4540696
2026-02-15 12:22,77400003605,PAYMENT_RECEIVED,Customer 2507****157,9667,48,4550315
2026-02-15 18:16,77400003612,PAYMENT_RECEIVED,Customer 2507****175,11112,56,4561371
2026-02-15 19:11,77400003619,PAYMENT_RECEIVED,Customer 2507****562,10326,52,4571645
2026-02-15 15:40,77400003626,TRANSFER_IN,Family 2507****477,30000,0,4601645
2026-02-16 09:32,77400003633,PAYMENT_RECEIVED,Customer 2507****910,15982,80,4617547
2026-02-16 14:33,77400003640,PAYMENT_RECEIVED,Customer 2507****142,20221,101,4637667
2026-02-16 15:53,77400003647,PAYMENT_RECEIVED,Customer 2507****929,13071,65,4650673
2026-02-16 16:39,77400003654,PAYMENT_RECEIVED,Customer 2507****292,15776,79,4666370
2026-02-16 18:08,77400003661,PAYMENT_RECEIVED,Customer 2507****587,10534,53,4676851
2026-02-16 18:29,77400003668,PAYMENT_RECEIVED,Customer 2507****163,14175,71,4690955
2026-02-16 19:00,77400003675,PAYMENT_RECEIVED,Customer 2507****930,13087,65,4703977
2026-02-16 18:45,77400003682,CASH_OUT,Agent 21381,-45000,300,4658677
2026-02-16 12:05,77400003689,AIRTIME,MTN Airtime,-1000,0,4657677
2026-02-16 15:40,77400003696,TRANSFER_IN,Family 2507****824,45000,0,4702677
2026-02-17 10:42,77400003703,PAYMENT_RECEIVED,Customer 2507****153,18496,92,4721081
2026-02-17 12:49,77400003710,PAYMENT_RECEIVED,Customer 2507****762,21828,109,4742800
2026-02-17 13:46,77400003717,PAYMENT_RECEIVED,Customer 2507****437,10782,54,4753528
2026-02-17 14:12,77400003724,PAYMENT_RECEIVED,Customer 2507****794,6217,31,4759714
2026-02-17 14:21,77400003731,PAYMENT_RECEIVED,Customer 2507****358,11788,59,4771443
2026-02-17 14:36,77400003738,PAYMENT_RECEIVED,Customer 2507****772,19768,99,4791112
2026-02-17 14:58,77400003745,PAYMENT_RECEIVED,Customer 2507****717,30206,151,4821167
2026-02-17 16:55,77400003752,PAYMENT_RECEIVED,Customer 2507****441,25022,125,4846064
2026-02-17 16:56,77400003759,PAYMENT_RECEIVED,Customer 2507****779,5884,29,4851919
2026-02-17 18:24,77400003766,PAYMENT_RECEIVED,Customer 2507****458,7260,36,4859143
2026-02-17 10:41,77400003773,TRANSFER_OUT,Supplier: Muhima Supplies,-134240,250,4724653
2026-02-18 09:26,77400003780,PAYMENT_RECEIVED,Customer 2507****533,17619,88,4742184
2026-02-18 09:35,77400003787,PAYMENT_RECEIVED,Customer 2507****118,14332,72,4756444
2026-02-18 10:10,77400003794,PAYMENT_RECEIVED,Customer 2507****284,11318,57,4767705
2026-02-18 13:17,77400003801,PAYMENT_RECEIVED,Customer 2507****449,29204,146,4796763
2026-02-18 13:36,77400003808,PAYMENT_RECEIVED,Customer 2507****597,28963,145,4825581
2026-02-18 14:25,77400003815,PAYMENT_RECEIVED,Customer 2507****240,8204,41,4833744
2026-02-18 16:59,77400003822,PAYMENT_RECEIVED,Customer 2507****402,7527,38,4841233
2026-02-18 17:32,77400003829,PAYMENT_RECEIVED,Customer 2507****203,23831,119,4864945
2026-02-18 18:58,77400003836,PAYMENT_RECEIVED,Customer 2507****652,14314,72,4879187
2026-02-18 19:26,77400003843,PAYMENT_RECEIVED,Customer 2507****639,23471,117,4902541
2026-02-18 19:41,77400003850,PAYMENT_RECEIVED,Customer 2507****444,4497,22,4907016
2026-02-18 19:59,77400003857,PAYMENT_RECEIVED,Customer 2507****732,25159,126,4932049
2026-02-18 09:15,77400003864,BILL_PAYMENT,EUCL Cash Power,-6000,0,4926049
2026-02-18 12:05,77400003871,AIRTIME,MTN Airtime,-1000,0,4925049
2026-02-19 08:44,77400003878,PAYMENT_RECEIVED,Customer 2507****344,8938,45,4933942
2026-02-19 10:49,77400003885,PAYMENT_RECEIVED,Customer 2507****928,10308,52,4944198
2026-02-19 12:03,77400003892,PAYMENT_RECEIVED,Customer 2507****955,21665,108,4965755
2026-02-19 12:51,77400003899,PAYMENT_RECEIVED,Customer 2507****794,8239,41,4973953
2026-02-19 14:13,77400003906,PAYMENT_RECEIVED,Customer 2507****551,28927,145,5002735
2026-02-19 15:00,77400003913,PAYMENT_RECEIVED,Customer 2507****388,13321,67,5015989
2026-02-19 15:28,77400003920,PAYMENT_RECEIVED,Customer 2507****614,21458,107,5037340
2026-02-19 15:34,77400003927,PAYMENT_RECEIVED,Customer 2507****265,14755,74,5052021
2026-02-19 15:39,77400003934,PAYMENT_RECEIVED,Customer 2507****920,22794,114,5074701
2026-02-19 18:25,77400003941,PAYMENT_RECEIVED,Customer 2507****993,16572,83,5091190
2026-02-19 18:39,77400003948,PAYMENT_RECEIVED,Customer 2507****756,9223,46,5100367
2026-02-19 19:32,77400003955,PAYMENT_RECEIVED,Customer 2507****480,13724,69,5114022
2026-02-19 19:49,77400003962,PAYMENT_RECEIVED,Customer 2507****205,15375,77,5129320
2026-02-19 18:18,77400003969,CASH_OUT,Agent 21374,-25000,300,5104020
2026-02-20 08:27,77400003976,PAYMENT_RECEIVED,Customer 2507****482,11984,60,5115944
2026-02-20 08:54,77400003983,PAYMENT_RECEIVED,Customer 2507****183,8969,45,5124868
2026-02-20 09:33,77400003990,PAYMENT_RECEIVED,Customer 2507****128,11558,58,5136368
2026-02-20 10:30,77400003997,PAYMENT_RECEIVED,Customer 2507****201,10480,52,5146796
2026-02-20 11:47,77400004004,PAYMENT_RECEIVED,Customer 2507****765,23627,118,5170305
2026-02-20 13:57,77400004011,PAYMENT_RECEIVED,Customer 2507****249,10794,54,5181045
2026-02-20 15:04,77400004018,PAYMENT_RECEIVED,Customer 2507****393,7182,36,5188191
2026-02-20 15:27,77400004025,PAYMENT_RECEIVED,Customer 2507****583,27146,136,5215201
2026-02-20 15:40,77400004032,PAYMENT_RECEIVED,Customer 2507****242,18972,95,5234078
2026-02-20 15:41,77400004039,PAYMENT_RECEIVED,Customer 2507****580,20837,104,5254811
2026-02-20 16:45,77400004046,PAYMENT_RECEIVED,Customer 2507****105,13047,65,5267793
2026-02-20 10:01,77400004053,TRANSFER_OUT,Supplier: Gikondo Depot,-213994,250,5053549
2026-02-20 12:05,77400004060,AIRTIME,MTN Airtime,-1000,0,5052549
2026-02-21 08:48,77400004067,PAYMENT_RECEIVED,Customer 2507****956,5354,27,5057876
2026-02-21 09:53,77400004074,PAYMENT_RECEIVED,Customer 2507****711,26509,133,5084252
2026-02-21 10:04,77400004081,PAYMENT_RECEIVED,Customer 2507****747,14950,75,5099127
2026-02-21 12:03,77400004088,PAYMENT_RECEIVED,Customer 2507****347,14485,72,5113540
2026-02-21 12:04,77400004095,PAYMENT_RECEIVED,Customer 2507****398,19615,98,5133057
2026-02-21 12:55,77400004102,PAYMENT_RECEIVED,Customer 2507****729,12647,63,5145641
2026-02-21 13:08,77400004109,PAYMENT_RECEIVED,Customer 2507****684,11129,56,5156714
2026-02-21 15:09,77400004116,PAYMENT_RECEIVED,Customer 2507****780,12388,62,5169040
